year,doy,date,blue,Fmask,green,nir,red,site
2017,47,2017-02-17,0.0714,64,0.0902,0.1588,0.1119,CPER
2017,56,2017-02-26,0.8239000000000001,194,0.7634000000000001,0.7263000000000001,0.769,CPER
2017,63,2017-03-05,0.3074,194,0.3622,0.4451,0.39330000000000004,CPER
2017,72,2017-03-14,0.8845000000000001,194,0.8240000000000001,0.7672,0.8136,CPER
2017,79,2017-03-21,0.07730000000000001,202,0.1154,0.18380000000000002,0.1356,CPER
2017,88,2017-03-30,0.672,194,0.6548,0.6943,0.677,CPER
2017,95,2017-04-06,0.0784,64,0.09920000000000001,0.16970000000000002,0.11800000000000001,CPER
2017,104,2017-04-15,0.0844,64,0.1051,0.1845,0.1247,CPER
2017,111,2017-04-22,0.9450000000000001,194,0.889,0.8377,0.8745,CPER
2017,120,2017-05-01,0.0833,64,0.10210000000000001,0.1862,0.12040000000000001,CPER
2017,127,2017-05-08,0.1932,194,0.2101,0.32980000000000004,0.2379,CPER
2017,136,2017-05-17,0.078,64,0.0994,0.2005,0.112,CPER
2017,143,2017-05-24,1.0116,194,0.9636,0.9418000000000001,0.9634,CPER
2017,152,2017-06-02,0.07250000000000001,64,0.0947,0.21610000000000001,0.1034,CPER
2017,159,2017-06-09,0.0661,64,0.08940000000000001,0.21400000000000002,0.0955,CPER
2017,168,2017-06-18,0.3254,130,0.3431,0.44110000000000005,0.3467,CPER
2017,175,2017-06-25,0.07680000000000001,64,0.1022,0.24960000000000002,0.1125,CPER
2017,184,2017-07-04,0.08,64,0.10500000000000001,0.24200000000000002,0.1187,CPER
2017,191,2017-07-11,0.0175,194,0.1193,0.31670000000000004,0.1479,CPER
2017,200,2017-07-20,0.1024,194,0.18580000000000002,0.35000000000000003,0.2011,CPER
2017,207,2017-07-27,0.5374,194,0.5367000000000001,0.61240000000000006,0.5386000000000001,CPER
2017,216,2017-08-05,0.08030000000000001,64,0.09960000000000001,0.2137,0.1101,CPER
2017,223,2017-08-12,0.031200000000000002,194,0.0762,0.15030000000000002,0.054700000000000006,CPER
2017,232,2017-08-21,0.0678,64,0.0882,0.2058,0.0976,CPER
2017,239,2017-08-28,0.0713,64,0.09090000000000001,0.2024,0.1033,CPER
2017,248,2017-09-06,0.07490000000000001,192,0.1042,0.2134,0.1179,CPER
2017,255,2017-09-13,0.0699,64,0.0932,0.2092,0.1114,CPER
2017,264,2017-09-22,0.0656,64,0.08950000000000001,0.19990000000000002,0.11040000000000001,CPER
2017,271,2017-09-29,0.8852000000000001,194,0.8419000000000001,0.8427,0.8390000000000001,CPER
2017,280,2017-10-08,0.059800000000000006,64,0.0824,0.184,0.09580000000000001,CPER
2017,287,2017-10-15,0.06470000000000001,64,0.0825,0.18030000000000002,0.0947,CPER
2017,296,2017-10-24,0.0849,194,0.09870000000000001,0.1996,0.111,CPER
2017,303,2017-10-31,0.4792,194,0.4681,0.5381,0.49310000000000004,CPER
2017,312,2017-11-09,0.9772000000000001,194,0.8915000000000001,0.8463,0.9034000000000001,CPER
2017,319,2017-11-16,0.0664,64,0.0878,0.1762,0.1111,CPER
2017,328,2017-11-25,0.6022000000000001,194,0.5788,0.6007,0.5912000000000001,CPER
2017,335,2017-12-02,0.3603,194,0.3387,0.5583,0.4239,CPER
2017,344,2017-12-11,0.0714,64,0.09140000000000001,0.1753,0.1174,CPER
2017,351,2017-12-18,0.3039,194,0.33340000000000003,0.43770000000000003,0.36810000000000004,CPER
2017,360,2017-12-27,0.9102,194,0.8406,0.8216,0.8506,CPER
2018,2,2018-01-03,0.0746,64,0.09860000000000001,0.1841,0.12490000000000001,CPER
2018,11,2018-01-12,0.0751,64,0.0995,0.18860000000000002,0.1272,CPER
2018,18,2018-01-19,5e-4,194,0.0951,0.2997,0.1748,CPER
2018,27,2018-01-28,0.1126,194,0.15180000000000002,0.2366,0.1832,CPER
2018,34,2018-02-04,0.22590000000000002,200,0.2612,0.3411,0.2943,CPER
2018,43,2018-02-13,0.9694,194,0.9034000000000001,0.8501000000000001,0.9009,CPER
2018,50,2018-02-20,0.893,194,0.8444,0.8023,0.8385,CPER
2018,59,2018-03-01,0.0819,64,0.1073,0.19110000000000002,0.13470000000000001,CPER
2018,66,2018-03-08,0.0833,64,0.11030000000000001,0.19720000000000001,0.137,CPER
2018,75,2018-03-17,0.2439,194,0.2686,0.3652,0.304,CPER
2018,82,2018-03-24,0.9382,194,0.8762000000000001,0.8302,0.8644000000000001,CPER
2018,91,2018-04-02,0.3261,194,0.3552,0.46390000000000003,0.3935,CPER
2018,98,2018-04-09,0.30670000000000003,194,0.3674,0.4993,0.4153,CPER
2018,107,2018-04-18,0.0867,64,0.11520000000000001,0.21710000000000002,0.1391,CPER
2018,114,2018-04-25,0.09380000000000001,200,0.1406,0.2602,0.1638,CPER
2018,130,2018-05-11,0.08360000000000001,64,0.11120000000000001,0.2411,0.1255,CPER
2018,146,2018-05-27,0.059500000000000004,64,0.0872,0.23570000000000002,0.092,CPER
2018,155,2018-06-05,0.0661,64,0.0951,0.2431,0.1022,CPER
2018,162,2018-06-12,0.06810000000000001,64,0.0988,0.2359,0.1126,CPER
2018,171,2018-06-21,0.0724,64,0.1019,0.25420000000000004,0.11370000000000001,CPER
2018,178,2018-06-28,0.07010000000000001,64,0.0981,0.2238,0.115,CPER
2018,187,2018-07-07,0.08170000000000001,64,0.1076,0.22970000000000002,0.1291,CPER
2018,194,2018-07-14,0.0762,64,0.1053,0.23340000000000002,0.1273,CPER
2018,203,2018-07-23,0.8059000000000001,194,0.7669,0.7629,0.7655000000000001,CPER
2018,210,2018-07-30,0.077,64,0.09720000000000001,0.188,0.1149,CPER
2018,219,2018-08-08,0.0792,64,0.098,0.1915,0.1183,CPER
2018,226,2018-08-15,0.0912,192,0.1285,0.2378,0.154,CPER
2018,235,2018-08-24,0.0828,64,0.0999,0.182,0.11950000000000001,CPER
2018,242,2018-08-31,0.07390000000000001,72,0.09330000000000001,0.1691,0.112,CPER
2018,251,2018-09-09,0.0781,64,0.0969,0.1879,0.1206,CPER
2018,258,2018-09-16,0.07490000000000001,64,0.0964,0.18710000000000002,0.1208,CPER
2018,267,2018-09-25,0.07680000000000001,64,0.0983,0.18680000000000002,0.1226,CPER
2018,274,2018-10-02,0.0424,194,0.10310000000000001,0.2384,0.14880000000000002,CPER
2018,290,2018-10-18,0.0742,64,0.0903,0.1589,0.10890000000000001,CPER
2018,299,2018-10-27,0.1217,192,0.15860000000000002,0.252,0.1879,CPER
2018,306,2018-11-03,0.0745,64,0.09240000000000001,0.1628,0.1116,CPER
2018,315,2018-11-12,1.1097000000000001,194,1.0887,1.1025,1.1221,CPER
2018,322,2018-11-19,0.6911,208,0.653,0.6880000000000001,0.6886,CPER
2018,331,2018-11-28,0.37970000000000004,66,0.3956,0.42500000000000004,0.40990000000000004,CPER
2018,338,2018-12-05,0.449,144,0.4813,0.5337000000000001,0.5148,CPER
2018,347,2018-12-14,0.0782,64,0.0913,0.1535,0.11180000000000001,CPER
2018,354,2018-12-21,0.075,64,0.0944,0.1603,0.1153,CPER
2018,363,2018-12-30,0.0818,64,0.09580000000000001,0.1582,0.1148,CPER
2019,5,2019-01-06,0.0775,64,0.0935,0.16190000000000002,0.115,CPER
2019,14,2019-01-15,0.0805,64,0.09580000000000001,0.16,0.11560000000000001,CPER
2019,21,2019-01-22,0.0775,64,0.097,0.16340000000000002,0.11760000000000001,CPER
2019,30,2019-01-31,0.07980000000000001,128,0.1028,0.167,0.12380000000000001,CPER
2019,46,2019-02-16,0.0855,64,0.1027,0.1728,0.125,CPER
2019,53,2019-02-23,0.9018,194,0.8478,0.8035,0.8406,CPER
2019,62,2019-03-04,0.9819,194,0.8959,0.7869,0.8785000000000001,CPER
2019,69,2019-03-11,0.0941,192,0.12480000000000001,0.1975,0.14780000000000001,CPER
2019,78,2019-03-20,0.0981,68,0.1226,0.2147,0.1509,CPER
2019,85,2019-03-27,0.050300000000000004,194,0.10490000000000001,0.24700000000000003,0.1565,CPER
2019,94,2019-04-05,0.3738,194,0.3991,0.49810000000000004,0.4404,CPER
2019,101,2019-04-12,0.6338,194,0.6295000000000001,0.6283000000000001,0.6417,CPER
2019,110,2019-04-21,0.5660000000000001,194,0.5409,0.5575,0.5442,CPER
2019,117,2019-04-28,0.1264,192,0.14400000000000002,0.2409,0.166,CPER
2019,126,2019-05-07,0.1187,194,0.1647,0.2938,0.17900000000000002,CPER
2019,133,2019-05-14,0.0748,194,0.16240000000000002,0.2768,0.1695,CPER
2019,149,2019-05-30,0.0776,194,0.11720000000000001,0.2806,0.12810000000000002,CPER
2019,158,2019-06-08,0.0723,64,0.10210000000000001,0.2597,0.1119,CPER
2019,165,2019-06-15,0.4554,194,0.4706,0.5468000000000001,0.45990000000000003,CPER
2019,174,2019-06-24,0.0678,198,0.1073,0.30870000000000003,0.10740000000000001,CPER
2019,181,2019-07-01,0.0636,64,0.0922,0.2701,0.09670000000000001,CPER
2019,190,2019-07-10,0.0603,64,0.0921,0.2737,0.0964,CPER
2019,197,2019-07-17,0.062200000000000005,64,0.093,0.2626,0.1041,CPER
2019,206,2019-07-26,0.8688,194,0.8489,0.8755000000000001,0.8618,CPER
2019,213,2019-08-02,0.2907,194,0.3935,0.5025000000000001,0.3941,CPER
2019,222,2019-08-11,0.6716000000000001,194,0.6356,0.6438,0.6308,CPER
2019,229,2019-08-18,0.9818,194,0.9355,0.8841,0.9201,CPER
2019,238,2019-08-27,0.08650000000000001,64,0.1197,0.2705,0.1552,CPER
2019,245,2019-09-03,1.1425,194,1.0734000000000001,1.1273,1.1063,CPER
2019,254,2019-09-12,0.2127,194,0.2828,0.39890000000000003,0.3124,CPER
2019,261,2019-09-19,0.07740000000000001,64,0.1038,0.21450000000000002,0.1313,CPER
2019,270,2019-09-28,0.08660000000000001,64,0.1144,0.23140000000000002,0.1457,CPER
2019,277,2019-10-05,0.0731,64,0.0961,0.1877,0.11950000000000001,CPER
2019,286,2019-10-14,0.0763,64,0.0995,0.187,0.1246,CPER
2019,293,2019-10-21,0.0621,194,0.114,0.2233,0.12490000000000001,CPER
2019,309,2019-11-06,0.0847,64,0.1178,0.2152,0.14730000000000001,CPER
2019,318,2019-11-15,0.0918,196,0.1288,0.2539,0.167,CPER
2019,325,2019-11-22,0.9977,194,0.9294,0.8807,0.9207000000000001,CPER
2019,341,2019-12-08,0.3356,194,0.3698,0.3633,0.3798,CPER
2019,350,2019-12-17,0.6069,208,0.629,0.5952000000000001,0.6397,CPER
2019,357,2019-12-24,0.6252,194,0.6038,0.5975,0.6115,CPER
2020,1,2020-01-02,1.1083,194,1.0408,0.9557,1.0287,CPER
2020,8,2020-01-09,0.134,192,0.15360000000000001,0.21980000000000002,0.1802,CPER
2020,17,2020-01-18,1.0664,194,0.9997,0.9308000000000001,0.9933000000000001,CPER
2020,24,2020-01-25,0.12890000000000001,194,0.1711,0.24400000000000002,0.19740000000000002,CPER
2020,33,2020-02-03,0.11170000000000001,194,0.16840000000000002,0.2511,0.1998,CPER
2020,40,2020-02-10,0.47040000000000004,194,0.4682,0.509,0.4854,CPER
2020,49,2020-02-19,0.08120000000000001,64,0.1034,0.17600000000000002,0.128,CPER
2020,56,2020-02-26,0.305,194,0.3286,0.4168,0.36210000000000003,CPER
2020,65,2020-03-06,0.0852,64,0.1086,0.185,0.1328,CPER
2020,72,2020-03-13,0.0876,192,0.12040000000000001,0.2054,0.14550000000000002,CPER
2020,81,2020-03-22,0.19010000000000002,208,0.24960000000000002,0.3165,0.2652,CPER
2020,88,2020-03-29,-0.0057,194,0.12510000000000002,0.23470000000000002,0.1526,CPER
2020,97,2020-04-07,0.09140000000000001,64,0.11330000000000001,0.19110000000000002,0.13540000000000002,CPER
2020,104,2020-04-14,0.4354,130,0.4339,0.4917,0.4524,CPER
2020,113,2020-04-23,0.0477,200,0.07400000000000001,0.1227,0.0863,CPER
2020,120,2020-04-30,0.0947,64,0.1173,0.2008,0.1384,CPER
2020,129,2020-05-09,0.1764,194,0.21250000000000002,0.3453,0.2528,CPER
2020,136,2020-05-16,0.2253,194,0.2635,0.39430000000000004,0.2869,CPER
2020,145,2020-05-25,0.4781,194,0.45570000000000005,0.5473,0.47740000000000005,CPER
2020,152,2020-06-01,0.0862,64,0.1144,0.2316,0.1327,CPER
2020,161,2020-06-10,0.1971,194,0.2174,0.3271,0.23520000000000002,CPER
2020,168,2020-06-17,0.0999,64,0.12760000000000002,0.2596,0.15,CPER
2020,177,2020-06-26,0.1101,64,0.14,0.2775,0.1675,CPER
2020,184,2020-07-03,0.08460000000000001,64,0.11410000000000001,0.2409,0.1383,CPER
2020,193,2020-07-12,0.0954,64,0.1257,0.25720000000000004,0.1544,CPER
2020,200,2020-07-19,0.09860000000000001,64,0.1295,0.265,0.1582,CPER
2020,209,2020-07-28,0.0653,128,0.09570000000000001,0.2044,0.1194,CPER
2020,216,2020-08-04,0.0931,64,0.1228,0.2548,0.1535,CPER
2020,225,2020-08-13,0.0985,64,0.1267,0.2561,0.15660000000000002,CPER
2020,232,2020-08-20,0.0961,64,0.1274,0.2571,0.1584,CPER
2020,241,2020-08-29,0.4848,194,0.47390000000000004,0.5213,0.4844,CPER
2020,248,2020-09-05,0.09680000000000001,64,0.1291,0.25620000000000004,0.16290000000000002,CPER
2020,257,2020-09-14,0.0944,64,0.125,0.2399,0.1553,CPER
2020,264,2020-09-21,0.09770000000000001,196,0.1383,0.2391,0.16440000000000002,CPER
2020,273,2020-09-30,0.0946,64,0.12510000000000002,0.2396,0.1573,CPER
2020,280,2020-10-07,0.0976,64,0.1315,0.24430000000000002,0.1641,CPER
2020,289,2020-10-16,-0.0058000000000000005,194,0.0779,0.2771,0.14930000000000002,CPER
2020,296,2020-10-23,-0.0068000000000000005,196,0.058100000000000006,0.08310000000000001,0.0218,CPER
2020,305,2020-11-01,0.10400000000000001,132,0.13570000000000002,0.2383,0.16870000000000002,CPER
2020,321,2020-11-17,0.0965,64,0.1297,0.23290000000000002,0.1632,CPER
2020,328,2020-11-24,0.09730000000000001,64,0.13090000000000002,0.23440000000000003,0.1651,CPER
2020,337,2020-12-03,0.097,64,0.1287,0.23020000000000002,0.1623,CPER
2020,344,2020-12-10,0.097,64,0.1302,0.2291,0.16440000000000002,CPER
2020,360,2020-12-26,0.0965,64,0.1307,0.22790000000000002,0.16340000000000002,CPER
2021,3,2021-01-04,0.6823,208,0.6683,0.661,0.6966,CPER
2021,3,2021-01-04,0.6823,208,0.6683,0.661,0.6966,CPER
2021,10,2021-01-11,1.1785,194,1.1282,1.0581,1.1262,CPER
2021,19,2021-01-20,0.0995,64,0.1315,0.2273,0.1637,CPER
2021,26,2021-01-27,1.0292000000000001,194,0.9735,0.9321,0.9714,CPER
2021,35,2021-02-05,0.1003,64,0.1315,0.22790000000000002,0.1637,CPER
2021,42,2021-02-12,0.598,194,0.5892000000000001,0.6433,0.6138,CPER
2021,51,2021-02-21,0.9553,212,0.9017000000000001,0.8181,0.9127000000000001,CPER
2021,74,2021-03-16,1.205,194,1.1426,1.0153,1.1216000000000002,CPER
2021,83,2021-03-25,0.3609,192,0.4048,0.4222,0.4324,CPER
2021,90,2021-04-01,0.1043,64,0.14100000000000001,0.2303,0.17020000000000002,CPER
2021,99,2021-04-10,0.1232,200,0.1696,0.29300000000000004,0.2068,CPER
2021,106,2021-04-17,0.9559000000000001,194,0.9144,0.8647,0.9084000000000001,CPER
2021,115,2021-04-26,0.1056,194,0.1462,0.24500000000000002,0.1729,CPER
2021,122,2021-05-03,1.1376,194,1.0863,1.0101,1.0664,CPER
2021,138,2021-05-19,0.0694,194,0.1363,0.2434,0.1449,CPER
2021,147,2021-05-28,0.0882,64,0.12000000000000001,0.27340000000000003,0.1361,CPER
2021,154,2021-06-04,0.0757,64,0.1076,0.2661,0.12010000000000001,CPER
2021,163,2021-06-13,0.07980000000000001,64,0.1097,0.2761,0.11960000000000001,CPER
2021,170,2021-06-20,0.0224,200,0.0442,0.1081,0.0432,CPER
2021,179,2021-06-29,1.1760000000000002,194,1.1283,1.1404,1.1507,CPER
2021,186,2021-07-06,0.06720000000000001,64,0.0976,0.2686,0.1072,CPER
2021,195,2021-07-15,0.13340000000000002,194,0.17550000000000002,0.35550000000000004,0.1898,CPER
2021,202,2021-07-22,0.7689,194,0.7377,0.7381000000000001,0.7337,CPER
2021,211,2021-07-31,0.1052,194,0.15960000000000002,0.3415,0.1854,CPER
2021,218,2021-08-07,0.5207,194,0.468,0.5565,0.48360000000000003,CPER
2021,227,2021-08-16,0.6602,194,0.649,0.6611,0.6471,CPER
2021,243,2021-09-01,0.0877,192,0.1262,0.2577,0.1487,CPER
2021,250,2021-09-08,0.083,192,0.1188,0.24650000000000002,0.1424,CPER
2021,259,2021-09-17,0.0818,64,0.1136,0.24180000000000001,0.1439,CPER
2021,266,2021-09-24,0.1042,192,0.16190000000000002,0.2763,0.1835,CPER
2021,275,2021-10-03,0.0888,64,0.1228,0.2521,0.1583,CPER
2021,282,2021-10-10,0.0864,64,0.1227,0.25520000000000004,0.1597,CPER
2021,291,2021-10-19,0.1071,192,0.13090000000000002,0.2801,0.1804,CPER
2021,298,2021-10-26,0.3912,130,0.3677,0.4968,0.41590000000000005,CPER
2021,307,2021-11-04,0.0736,64,0.1042,0.21430000000000002,0.1361,CPER
2021,314,2021-11-11,0.0884,64,0.1213,0.23090000000000002,0.156,CPER
2021,323,2021-11-20,0.89,194,0.8112,0.7903,0.8233,CPER
2021,330,2021-11-27,0.0761,194,0.1332,0.24200000000000002,0.1709,CPER
2021,339,2021-12-06,0.09330000000000001,64,0.1274,0.23390000000000002,0.165,CPER
2021,346,2021-12-13,0.0049,64,0.032,0.0815,0.051800000000000006,CPER
2021,355,2021-12-22,0.33330000000000004,66,0.37510000000000004,0.49920000000000003,0.4297,CPER
2021,362,2021-12-29,0.0955,64,0.1346,0.25370000000000004,0.1778,CPER
2015,31,2015-02-01,0.10890000000000001,194,0.1729,0.2969,0.18460000000000001,DELA
2015,79,2015-03-21,0.9605,194,0.9132,0.8567,0.8925000000000001,DELA
2015,95,2015-04-06,0.0594,194,0.1307,0.3405,0.09770000000000001,DELA
2015,111,2015-04-22,0.018500000000000003,64,0.045700000000000005,0.3739,0.021500000000000002,DELA
2015,127,2015-05-08,0.020900000000000002,64,0.042800000000000005,0.405,0.0217,DELA
2015,143,2015-05-24,0.026600000000000002,64,0.047400000000000005,0.3996,0.0287,DELA
2015,159,2015-06-09,0.061700000000000005,194,0.1121,0.39490000000000003,0.0975,DELA
2015,175,2015-06-25,0.0273,64,0.0455,0.3934,0.0273,DELA
2015,191,2015-07-11,0.0274,64,0.0432,0.3604,0.0245,DELA
2015,207,2015-07-27,0.026500000000000003,68,0.0424,0.3417,0.024200000000000003,DELA
2015,223,2015-08-12,0.0257,64,0.041,0.33280000000000004,0.0234,DELA
2015,239,2015-08-28,0.0177,64,0.033600000000000005,0.29860000000000003,0.019700000000000002,DELA
2015,255,2015-09-13,0.10300000000000001,194,0.2093,0.4287,0.1998,DELA
2015,287,2015-10-15,0.018000000000000002,64,0.0316,0.1899,0.0263,DELA
2015,303,2015-10-31,0.021,64,0.0357,0.17700000000000002,0.034300000000000004,DELA
2015,319,2015-11-16,0.2083,194,0.22740000000000002,0.3783,0.2348,DELA
2015,335,2015-12-02,0.7813,194,0.7278,0.7247,0.7127,DELA
2015,351,2015-12-18,0.33480000000000004,194,0.36250000000000004,0.49370000000000003,0.3925,DELA
2016,2,2016-01-03,0.5231,194,0.5062,0.5292,0.49400000000000005,DELA
2016,18,2016-01-19,0.0385,64,0.0504,0.11860000000000001,0.055400000000000005,DELA
2016,34,2016-02-04,0.029300000000000003,132,0.047400000000000005,0.12300000000000001,0.0509,DELA
2016,50,2016-02-20,0.038,64,0.0488,0.128,0.056400000000000006,DELA
2016,66,2016-03-07,0.0391,64,0.0524,0.1441,0.0606,DELA
2016,82,2016-03-23,0.0349,64,0.0512,0.16440000000000002,0.0538,DELA
2016,98,2016-04-08,0.0158,64,0.0482,0.26680000000000004,0.0253,DELA
2016,114,2016-04-24,0.0183,64,0.048100000000000004,0.37670000000000003,0.024,DELA
2016,130,2016-05-10,0.8442000000000001,194,0.7998000000000001,0.779,0.7817000000000001,DELA
2016,146,2016-05-26,0.0279,64,0.046700000000000005,0.4073,0.027,DELA
2016,162,2016-06-11,0.046400000000000004,194,0.1013,0.3874,0.0738,DELA
2016,178,2016-06-27,0.0287,128,0.0473,0.39640000000000003,0.0253,DELA
2016,194,2016-07-13,0.0269,64,0.043500000000000004,0.37460000000000004,0.0251,DELA
2016,210,2016-07-29,0.30460000000000004,194,0.3502,0.5012,0.34490000000000004,DELA
2016,226,2016-08-14,0.0354,194,0.0591,0.2237,0.0449,DELA
2016,242,2016-08-30,0.0229,64,0.0374,0.2844,0.0229,DELA
2016,258,2016-09-15,0.0205,70,0.036500000000000005,0.299,0.0218,DELA
2016,274,2016-10-01,0.0222,68,0.0356,0.27740000000000004,0.023700000000000002,DELA
2016,290,2016-10-17,0.7453000000000001,194,0.7153,0.7562,0.7172000000000001,DELA
2016,306,2016-11-02,0.045200000000000004,194,0.0752,0.2712,0.07350000000000001,DELA
2016,322,2016-11-18,0.0161,64,0.0296,0.16110000000000002,0.034800000000000005,DELA
2016,354,2016-12-20,0.0335,128,0.046700000000000005,0.1328,0.0529,DELA
2017,4,2017-01-05,0.9135000000000001,194,0.8682000000000001,0.867,0.8692000000000001,DELA
2017,20,2017-01-21,1.268,194,1.2646000000000002,1.2992000000000001,1.3010000000000002,DELA
2017,36,2017-02-06,1.1375,194,1.0685,0.9864,1.0494,DELA
2017,68,2017-03-10,0.0454,64,0.055600000000000004,0.1651,0.0616,DELA
2017,84,2017-03-26,-0.0307,194,0.0603,0.21830000000000002,0.0483,DELA
2017,100,2017-04-11,0.017,64,0.047400000000000005,0.3355,0.0204,DELA
2017,116,2017-04-27,0.5155000000000001,194,0.5333,0.7047,0.5594,DELA
2017,132,2017-05-13,0.8483,194,0.8026000000000001,0.7751,0.7837000000000001,DELA
2017,148,2017-05-29,0.0332,194,0.0777,0.38420000000000004,0.054700000000000006,DELA
2017,164,2017-06-14,0.0308,68,0.0448,0.4228,0.023700000000000002,DELA
2017,180,2017-06-30,0.43010000000000004,130,0.43870000000000003,0.5535,0.42500000000000004,DELA
2017,196,2017-07-16,0.0269,194,0.07490000000000001,0.3437,0.059800000000000006,DELA
2017,212,2017-08-01,-0.07930000000000001,194,0.040400000000000005,0.1749,0.0235,DELA
2017,228,2017-08-17,-0.023700000000000002,194,0.031200000000000002,0.28450000000000003,0.0286,DELA
2017,244,2017-09-02,0.42200000000000004,194,0.4697,0.5648000000000001,0.46690000000000004,DELA
2017,260,2017-09-18,0.0238,64,0.0337,0.2121,0.0213,DELA
2017,276,2017-10-04,0.014100000000000001,64,0.0258,0.1965,0.0183,DELA
2017,292,2017-10-20,0.0142,64,0.0253,0.1804,0.0182,DELA
2017,308,2017-11-05,0.0204,64,0.031400000000000004,0.1761,0.027,DELA
2017,324,2017-11-21,0.0473,194,0.1381,0.3829,0.1426,DELA
2018,7,2018-01-08,0.2393,194,0.2655,0.4053,0.2843,DELA
2018,23,2018-01-24,0.050800000000000005,68,0.0611,0.15660000000000002,0.06910000000000001,DELA
2018,39,2018-02-09,0.0211,64,0.029,0.0878,0.0342,DELA
2018,55,2018-02-25,0.5647,194,0.6585000000000001,0.6259,0.6299,DELA
2018,71,2018-03-13,0.0349,64,0.048,0.1481,0.0521,DELA
2018,87,2018-03-29,-0.0064,194,0.047400000000000005,0.13290000000000002,0.029500000000000002,DELA
2018,103,2018-04-14,0.11910000000000001,194,0.1203,0.3042,0.12240000000000001,DELA
2018,119,2018-04-30,0.0201,64,0.048600000000000004,0.4012,0.023100000000000002,DELA
2018,135,2018-05-16,0.024800000000000003,128,0.0458,0.3894,0.025500000000000002,DELA
2018,151,2018-06-01,0.030100000000000002,194,0.0927,0.4258,0.06760000000000001,DELA
2018,167,2018-06-17,0.0264,64,0.042300000000000004,0.3547,0.024200000000000003,DELA
2018,183,2018-07-03,0.8431000000000001,194,0.7946000000000001,0.79990000000000006,0.7843,DELA
2018,199,2018-07-19,0.027100000000000003,200,0.0538,0.36920000000000003,0.0359,DELA
2018,215,2018-08-04,0.0115,202,0.031400000000000004,0.1943,0.0146,DELA
2018,231,2018-08-20,0.9302,194,0.8878,0.893,0.8832000000000001,DELA
2018,247,2018-09-05,0.024200000000000003,194,0.030000000000000002,0.2712,0.039,DELA
2018,263,2018-09-21,0.0217,64,0.032600000000000004,0.22890000000000002,0.0216,DELA
2018,279,2018-10-07,0.019200000000000002,64,0.030100000000000002,0.2058,0.020900000000000002,DELA
2018,295,2018-10-23,0.0726,194,0.1086,0.3635,0.1179,DELA
2018,359,2018-12-26,0.11720000000000001,194,0.15710000000000002,0.2587,0.1715,DELA
2019,10,2019-01-11,0.029500000000000002,64,0.0432,0.10490000000000001,0.0495,DELA
2019,26,2019-01-27,0.0898,194,0.1085,0.19390000000000002,0.1202,DELA
2019,58,2019-02-28,0.2691,194,0.2952,0.38020000000000004,0.3143,DELA
2019,74,2019-03-16,0.0078000000000000005,194,0.0471,0.2036,0.0743,DELA
2019,90,2019-04-01,0.7189,194,0.6859000000000001,0.6945,0.6756,DELA
2019,106,2019-04-17,0.012,64,0.0415,0.3564,0.015300000000000001,DELA
2019,122,2019-05-03,0.027100000000000003,64,0.050300000000000004,0.4309,0.027100000000000003,DELA
2019,138,2019-05-19,0.0287,64,0.0477,0.452,0.0251,DELA
2019,154,2019-06-04,0.0217,64,0.0397,0.3855,0.022000000000000002,DELA
2019,170,2019-06-20,0.0235,192,0.0519,0.4278,0.0297,DELA
2019,186,2019-07-06,0.023100000000000002,64,0.042,0.35450000000000004,0.0251,DELA
2019,202,2019-07-22,0.3257,194,0.35400000000000004,0.5176000000000001,0.3529,DELA
2019,218,2019-08-07,0.028,68,0.042300000000000004,0.3584,0.0224,DELA
2019,234,2019-08-23,0.07690000000000001,194,0.09340000000000001,0.30770000000000003,0.0983,DELA
2019,250,2019-09-08,0.0216,192,0.044700000000000004,0.2702,0.028800000000000003,DELA
2019,266,2019-09-24,0.0286,64,0.0477,0.2813,0.0386,DELA
2019,282,2019-10-10,0.0219,64,0.0333,0.21580000000000002,0.028200000000000003,DELA
2019,314,2019-11-11,0.0181,64,0.035,0.20950000000000002,0.0309,DELA
2019,330,2019-11-27,0.0345,64,0.052500000000000005,0.19240000000000002,0.061000000000000006,DELA
2019,346,2019-12-13,1.0306,194,0.9707,0.9219,0.9615,DELA
2020,13,2020-01-14,0.5765,194,0.5208,0.6407,0.5351,DELA
2020,45,2020-02-15,0.0274,96,0.051500000000000004,0.0731,0.059300000000000005,DELA
2020,61,2020-03-02,0.057800000000000004,194,0.1353,0.2503,0.1406,DELA
2020,77,2020-03-18,0.45020000000000004,194,0.4434,0.5356000000000001,0.4359,DELA
2020,93,2020-04-03,0.013800000000000002,64,0.0444,0.3665,0.0172,DELA
2020,109,2020-04-19,0.0303,196,0.069,0.4318,0.048400000000000006,DELA
2020,125,2020-05-05,0.0291,64,0.0483,0.4288,0.0239,DELA
2020,141,2020-05-21,0.055900000000000005,194,0.1033,0.33280000000000004,0.09390000000000001,DELA
2020,157,2020-06-06,0.2758,194,0.3503,0.47790000000000005,0.3277,DELA
2020,173,2020-06-22,0.324,194,0.4012,0.6098,0.41340000000000005,DELA
2020,189,2020-07-08,0.2897,194,0.2878,0.4787,0.2782,DELA
2020,205,2020-07-24,0.023,68,0.037700000000000004,0.3496,0.020200000000000003,DELA
2020,221,2020-08-09,0.0258,64,0.0396,0.309,0.0224,DELA
2020,237,2020-08-25,0.5138,194,0.4924,0.5555,0.48100000000000004,DELA
